filename,note,string,fret,take,f0_ideal,h1_freq,h2_freq,h3_freq,h4_freq,h5_freq,h1_amp,h2_amp,h3_amp,h4_amp,h5_amp,h2_h1,h3_h1,h4_h1,h5_h1,log_h3_h2,harmonic_centroid,spectral_centroid,rolloff_85,mean_relative_harmonic_deviation,pitch_error_hz,pitch_error_cents,tuning_ok
E3_S4_F2_09.wav,E3,4,2,9,164.81377845643496,164,330,494,660,826,1,0.3254261240199118,0.046792576,0.11488893533446443,0.058145697,0.3254261240199118,0.046792576,0.11488893533446443,0.058145697,-1.939392621,270.7395529484563,389.47403206885264,166,0.005894309,-0.813778456,-8.569250688,TRUE
E3_S4_F2_10.wav,E3,4,2,10,164.81377845643496,164,330,496,660,826,1,0.2520481891612028,0.040190910316066794,0.067628182,0.045304634059055715,0.2520481891612028,0.040190910316066794,0.067628182,0.045304634059055715,-1.835958524,248.48690599930305,369.6802272847155,166,0.006910569,-0.813778456,-8.569250688,TRUE
E3_S5_F7_01.wav,E3,5,7,1,164.81377845643496,163.99316695137702,329.9862505728928,493.97941752426976,659.9725011457856,823.9656680971625,1,0.12305699799034084,0.2776368882205941,0.12626177206481676,0.020764847017238307,0.12305699799034084,0.2776368882205941,0.12626177206481676,0.020764847017238307,0.8136619316493287,285.7014620491367,375.1891380591863,165.99308362151575,0.005284553,-0.820611505,-8.641383937,TRUE
E3_S5_F7_02.wav,E3,5,7,2,164.81377845643496,164,330,494,658,824,1,0.075649999,0.3150872743249831,0.1442562831380499,0.016982016024082083,0.075649999,0.3150872743249831,0.1442562831380499,0.016982016024082083,1.4267221859927002,292.22845819625434,389.7040782281634,166,0.004522358,-0.813778456,-8.569250688,TRUE
E3_S5_F7_03.wav,E3,5,7,3,164.81377845643496,164,330,494,658,824,1,0.087897311,0.33368902054725097,0.12111452023452275,0.014701773,0.087897311,0.33368902054725097,0.12111452023452275,0.014701773,1.3340318921646257,288.7218095277859,389.324208,166,0.004522358,-0.813778456,-8.569250688,TRUE
E3_S5_F7_04.wav,E3,5,7,4,164.81377845643496,164,330,494,660,824,1,0.13398025742183434,0.30979039551686327,0.10182691731691962,0.020021362735793927,0.13398025742183434,0.30979039551686327,0.10182691731691962,0.020021362735793927,0.8381992330990442,284.20281543723377,385.53288075239124,166,0.005284553,-0.813778456,-8.569250688,TRUE
E3_S5_F7_05.wav,E3,5,7,5,164.81377845643496,164,330,494,660,826,1,0.22752711380659768,0.2922371698254343,0.11626873955295268,0.022471367990567908,0.22752711380659768,0.2922371698254343,0.11626873955295268,0.022471367990567908,0.250295312,288.66238163877387,400.53526633728995,166,0.005894309,-0.813778456,-8.569250688,TRUE
E3_S5_F7_06.wav,E3,5,7,6,164.81377845643496,164,330,494,660,826,1,0.25036731822555375,0.3371473883076496,0.073763617,0.028158396,0.25036731822555375,0.3371473883076496,0.073763617,0.028158396,0.2975900482643394,287.14591170688107,389.4957425523301,330,0.005894309,-0.813778456,-8.569250688,TRUE
E3_S5_F7_07.wav,E3,5,7,7,164.81377845643496,164,330,494,660,826,1,0.33434170569373534,0.3257606104023703,0.097929119,0.022348040932093898,0.33434170569373534,0.3257606104023703,0.097929119,0.022348040932093898,-0.026000674,291.14647283605564,386.4942534,330,0.005894309,-0.813778456,-8.569250688,TRUE
E3_S5_F7_08.wav,E3,5,7,8,164.81377845643496,164,330,494,660,826,1,0.25623355603446546,0.2748959837154254,0.072258879,0.004015674,0.25623355603446546,0.2748959837154254,0.072258879,0.004015674,0.070303163,270.8488164298513,382.11214986307147,168,0.005894309,-0.813778456,-8.569250688,TRUE
E3_S5_F7_09.wav,E3,5,7,9,164.81377845643496,164,330,496,660,826,1,0.10063540998026332,0.4353866060846631,0.05706,0.022312342019082984,0.10063540998026332,0.4353866060846631,0.05706,0.022312342019082984,1.4647225623925006,290.4869847367083,417.13105752630423,494,0.006910569,-0.813778456,-8.569250688,TRUE
E3_S5_F7_10.wav,E3,5,7,10,164.81377845643496,164,332,494,660,824,1,0.053424424033170284,0.24813606818676093,0.091731399,0.008318219,0.053424424033170284,0.24813606818676093,0.091731399,0.008318219,1.5356945496332246,265.2043245918453,372.40536148828056,166,0.006808943,-0.813778456,-8.569250688,TRUE
E3_S6_F12_01.wav,E3,6,12,1,164.81377845643496,164,332,496,662,828,1,0.23654372412702648,0.44984968074926723,0.11548612711645834,0.023792513075906515,0.23654372412702648,0.44984968074926723,0.11548612711645834,0.023792513075906515,0.6427784087297832,307.7277633500858,349.91911765237506,332,0.009806911,-0.813778456,-8.569250688,TRUE
